job_id,job_title,company_size,location,state,experience_level,remote_type,salary_min,salary_max,salary_avg,posted_date,requires_sql,requires_python,requires_tableau,requires_excel
JOB_04445,Marketing Data Analyst,Medium (200-1000),AZ,AZ,Entry,Hybrid,40000,50000,45000,2025-08-13,True,True,False,True
JOB_04446,Senior Data Analyst,Large (1000-5000),IL,IL,Mid,Hybrid,73000,89000,81000,2025-08-01,True,False,True,True
JOB_04447,Business Intelligence Analyst,Large (1000-5000),WA,WA,Entry,Onsite,71000,87000,79000,2025-08-19,False,False,False,False
JOB_04448,Business Analyst,Enterprise (5000+),CA,CA,Mid,Onsite,68000,84000,76000,2025-08-19,True,True,False,True
JOB_04449,Junior Data Analyst,Enterprise (5000+),PA,PA,Mid,Onsite,96000,118000,107000,2025-07-26,True,False,True,True
JOB_04450,Data Analyst I,Large (1000-5000),IL,IL,Entry,Hybrid,51000,63000,57000,2025-08-18,True,True,True,True
JOB_04451,Marketing Data Analyst,Medium (200-1000),MN,MN,Senior,Remote,95000,117000,106000,2025-10-01,True,True,True,True
JOB_04452,Data Analyst,Startup (<50),NH,NH,Mid,Onsite,63000,77000,70000,2025-08-08,True,False,True,True
JOB_04453,Junior Data Analyst,Small (50-200),IL,IL,Mid,Remote,77000,95000,86000,2025-08-14,True,True,True,False
JOB_04454,Data Analyst II,Large (1000-5000),LA,LA,Senior,Onsite,71000,87000,79000,2025-07-22,False,False,True,True
JOB_04455,Data Analyst I,Medium (200-1000),OR,OR,Mid,Hybrid,67000,81000,74000,2025-08-10,True,False,True,False
JOB_04456,Operations Analyst,Enterprise (5000+),CA,CA,Senior,Remote,130000,158000,144000,2025-07-24,True,True,True,False
JOB_04457,Operations Analyst,Large (1000-5000),MI,MI,Mid,Onsite,70000,86000,78000,2025-10-02,True,True,True,True
JOB_04458,Senior Data Analyst,Small (50-200),MN,MN,Entry,Remote,48000,58000,53000,2025-08-14,False,False,False,True
JOB_04459,Marketing Data Analyst,Small (50-200),NY,NY,Entry,Onsite,59000,73000,66000,2025-10-02,True,True,False,True
JOB_04460,Financial Data Analyst,Medium (200-1000),IL,IL,Mid,Onsite,77000,95000,86000,2025-09-04,True,True,True,True
JOB_04461,Data Analyst I,Startup (<50),FL,FL,Senior,Remote,110000,134000,122000,2025-09-26,False,True,True,False
JOB_04462,Senior Data Analyst,Enterprise (5000+),CA,CA,Mid,Hybrid,84000,102000,93000,2025-09-11,True,True,False,False
JOB_04463,Operations Analyst,Small (50-200),TX,TX,Entry,Hybrid,59000,73000,66000,2025-08-19,True,False,True,True
JOB_04464,Senior Data Analyst,Medium (200-1000),CO,CO,Senior,Onsite,120000,146000,133000,2025-08-01,True,True,False,True
JOB_04465,Data Analyst,Medium (200-1000),KY,KY,Entry,Onsite,43000,53000,48000,2025-08-03,True,False,True,True
JOB_04466,Business Analyst,Large (1000-5000),AZ,AZ,Senior,Onsite,105000,129000,117000,2025-10-07,True,False,True,True
JOB_04467,Operations Analyst,Medium (200-1000),CA,CA,Entry,Onsite,45000,55000,50000,2025-09-29,True,True,False,True
JOB_04468,Operations Analyst,Small (50-200),CA,CA,Mid,Hybrid,99000,121000,110000,2025-08-19,False,True,False,False
JOB_04469,Marketing Data Analyst,Small (50-200),NY,NY,Mid,Hybrid,95000,117000,106000,2025-09-30,False,False,False,True
JOB_04470,Financial Data Analyst,Startup (<50),MA,MA,Senior,Onsite,110000,134000,122000,2025-07-20,False,False,True,True
JOB_04471,Business Intelligence Analyst,Medium (200-1000),CA,CA,Mid,Hybrid,102000,124000,113000,2025-09-10,True,True,False,True
JOB_04472,Junior Data Analyst,Enterprise (5000+),CA,CA,Senior,Remote,96000,118000,107000,2025-09-10,True,True,False,False
JOB_04473,Business Intelligence Analyst,Enterprise (5000+),CA,CA,Entry,Remote,71000,87000,79000,2025-10-02,False,True,False,False
JOB_04474,Operations Analyst,Medium (200-1000),FL,FL,Senior,Onsite,97000,119000,108000,2025-10-10,True,True,False,False
JOB_04475,Business Analyst,Medium (200-1000),PA,PA,Senior,Onsite,85000,103000,94000,2025-07-20,False,True,False,True
JOB_04476,Financial Data Analyst,Medium (200-1000),FL,FL,Entry,Remote,57000,69000,63000,2025-09-20,True,False,False,True
JOB_04477,Data Analyst I,Small (50-200),MA,MA,Entry,Hybrid,68000,82000,75000,2025-08-23,False,True,True,True
JOB_04478,Data Analyst,Small (50-200),TX,TX,Mid,Onsite,68000,82000,75000,2025-10-02,False,False,False,True
JOB_04479,Marketing Data Analyst,Medium (200-1000),VA,VA,Entry,Remote,56000,68000,62000,2025-07-14,True,False,False,False
JOB_04480,Senior Data Analyst,Medium (200-1000),MO,MO,Senior,Remote,89000,109000,99000,2025-09-02,True,True,False,True
JOB_04481,Business Intelligence Analyst,Enterprise (5000+),NC,NC,Mid,Remote,65000,79000,72000,2025-08-15,True,True,False,True
JOB_04482,Financial Data Analyst,Enterprise (5000+),GA,GA,Entry,Hybrid,63000,77000,70000,2025-07-25,True,False,True,False
JOB_04483,Senior Data Analyst,Medium (200-1000),NH,NH,Mid,Hybrid,61000,75000,68000,2025-08-30,True,False,True,True
JOB_04484,Data Analyst I,Startup (<50),MA,MA,Mid,Remote,81000,99000,90000,2025-09-15,True,False,True,True
JOB_04485,Data Analyst I,Small (50-200),NY,NY,Mid,Hybrid,93000,113000,103000,2025-10-02,True,True,False,True
JOB_04486,Business Intelligence Analyst,Medium (200-1000),CA,CA,Mid,Onsite,80000,98000,89000,2025-09-09,True,True,True,True
JOB_04487,Business Analyst,Medium (200-1000),OH,OH,Mid,Remote,57000,69000,63000,2025-08-18,True,False,False,False
JOB_04488,Operations Analyst,Medium (200-1000),IL,IL,Senior,Remote,106000,130000,118000,2025-10-10,True,True,False,False
JOB_04489,Data Analyst,Large (1000-5000),IL,IL,Senior,Onsite,88000,108000,98000,2025-08-23,True,False,True,True
JOB_04490,Business Analyst,Enterprise (5000+),FL,FL,Mid,Onsite,62000,76000,69000,2025-10-11,True,True,False,True
JOB_04491,Data Analyst I,Small (50-200),IL,IL,Mid,Hybrid,98000,120000,109000,2025-07-21,False,False,False,True
JOB_04492,Financial Data Analyst,Medium (200-1000),WI,WI,Mid,Onsite,44000,54000,49000,2025-08-15,True,True,True,True
JOB_04493,Marketing Data Analyst,Medium (200-1000),NY,NY,Entry,Remote,65000,79000,72000,2025-07-20,True,False,True,True
JOB_04494,Business Intelligence Analyst,Startup (<50),KY,KY,Mid,Onsite,55000,67000,61000,2025-08-11,False,True,False,False
JOB_04495,Senior Data Analyst,Small (50-200),MA,MA,Entry,Onsite,80000,98000,89000,2025-07-25,True,False,True,True
JOB_04496,Business Intelligence Analyst,Small (50-200),MA,MA,Senior,Remote,94000,114000,104000,2025-08-27,True,True,False,True
JOB_04497,Marketing Data Analyst,Startup (<50),MN,MN,Mid,Hybrid,80000,98000,89000,2025-09-04,True,True,False,True
JOB_04498,Business Analyst,Medium (200-1000),WA,WA,Entry,Remote,67000,81000,74000,2025-09-26,True,True,True,True
JOB_04499,Data Analyst I,Enterprise (5000+),MA,MA,Mid,Onsite,47000,57000,52000,2025-10-11,True,False,True,True
JOB_04500,Data Analyst II,Startup (<50),TX,TX,Mid,Onsite,73000,89000,81000,2025-09-28,False,True,True,True
JOB_04501,Data Analyst,Small (50-200),LA,LA,Senior,Hybrid,70000,86000,78000,2025-07-15,True,True,True,True
JOB_04502,Data Analyst II,Large (1000-5000),CA,CA,Mid,Remote,77000,95000,86000,2025-10-09,False,True,False,True
JOB_04503,Data Analyst II,Enterprise (5000+),FL,FL,Entry,Hybrid,49000,59000,54000,2025-08-12,True,True,False,True
JOB_04504,Data Analyst I,Small (50-200),AZ,AZ,Mid,Onsite,84000,102000,93000,2025-07-21,False,True,True,False
JOB_04505,Data Analyst II,Small (50-200),OR,OR,Mid,Onsite,72000,88000,80000,2025-08-18,True,True,False,True
JOB_04506,Operations Analyst,Enterprise (5000+),MA,MA,Mid,Onsite,79000,97000,88000,2025-09-18,True,False,True,True
JOB_04507,Business Analyst,Startup (<50),AZ,AZ,Entry,Remote,42000,52000,47000,2025-09-04,True,True,False,True
JOB_04508,Financial Data Analyst,Medium (200-1000),NY,NY,Senior,Remote,126000,154000,140000,2025-09-24,False,False,True,True
JOB_04509,Financial Data Analyst,Medium (200-1000),FL,FL,Entry,Hybrid,47000,57000,52000,2025-08-19,True,False,True,True
JOB_04510,Data Analyst,Large (1000-5000),FL,FL,Mid,Onsite,70000,86000,78000,2025-09-28,True,False,False,False
JOB_04511,Data Analyst I,Large (1000-5000),WI,WI,Mid,Hybrid,46000,56000,51000,2025-09-23,True,False,False,False
JOB_04512,Financial Data Analyst,Small (50-200),TX,TX,Entry,Remote,55000,67000,61000,2025-08-11,False,True,True,True
JOB_04513,Financial Data Analyst,Medium (200-1000),CA,CA,Senior,Onsite,109000,133000,121000,2025-10-10,True,False,True,True
JOB_04514,Financial Data Analyst,Startup (<50),NH,NH,Mid,Remote,72000,88000,80000,2025-07-30,True,True,True,True
JOB_04515,Data Analyst II,Startup (<50),TX,TX,Entry,Remote,49000,59000,54000,2025-09-17,True,True,True,True
JOB_04516,Senior Data Analyst,Medium (200-1000),UT,UT,Entry,Remote,43000,53000,48000,2025-08-01,True,False,True,True
JOB_04517,Marketing Data Analyst,Small (50-200),OR,OR,Mid,Onsite,64000,78000,71000,2025-10-06,False,False,False,False
JOB_04518,Junior Data Analyst,Small (50-200),GA,GA,Mid,Onsite,56000,68000,62000,2025-10-11,True,True,False,True
JOB_04519,Business Analyst,Medium (200-1000),OH,OH,Mid,Hybrid,53000,65000,59000,2025-07-24,True,True,False,True
JOB_04520,Marketing Data Analyst,Enterprise (5000+),MD,MD,Mid,Remote,90000,110000,100000,2025-08-20,True,True,True,True
JOB_04521,Financial Data Analyst,Medium (200-1000),VA,VA,Mid,Remote,72000,88000,80000,2025-07-30,True,True,False,True
JOB_04522,Business Intelligence Analyst,Large (1000-5000),FL,FL,Mid,Remote,55000,67000,61000,2025-08-03,True,False,False,True
JOB_04523,Senior Data Analyst,Medium (200-1000),TX,TX,Mid,Onsite,59000,73000,66000,2025-10-08,True,True,True,False
JOB_04524,Financial Data Analyst,Large (1000-5000),TX,TX,Mid,Remote,56000,68000,62000,2025-08-22,False,True,False,True
JOB_04525,Financial Data Analyst,Small (50-200),PA,PA,Entry,Remote,56000,68000,62000,2025-08-08,True,True,True,True
JOB_04526,Business Intelligence Analyst,Enterprise (5000+),MA,MA,Mid,Remote,53000,65000,59000,2025-07-26,True,False,True,False
JOB_04527,Financial Data Analyst,Large (1000-5000),TX,TX,Mid,Onsite,84000,102000,93000,2025-09-13,False,False,True,False
JOB_04528,Data Analyst,Large (1000-5000),NJ,NJ,Mid,Remote,73000,89000,81000,2025-08-06,True,False,False,False
JOB_04529,Data Analyst,Enterprise (5000+),AZ,AZ,Mid,Onsite,58000,70000,64000,2025-08-19,True,True,True,True
JOB_04530,Business Intelligence Analyst,Medium (200-1000),IL,IL,Entry,Remote,56000,68000,62000,2025-09-02,True,False,False,False
JOB_04531,Operations Analyst,Medium (200-1000),TX,TX,Mid,Onsite,73000,89000,81000,2025-10-04,True,True,False,False
JOB_04532,Senior Data Analyst,Large (1000-5000),TX,TX,Entry,Remote,58000,70000,64000,2025-07-22,True,False,True,False
JOB_04533,Marketing Data Analyst,Startup (<50),MD,MD,Mid,Hybrid,78000,96000,87000,2025-08-13,True,True,True,False
JOB_04534,Business Analyst,Enterprise (5000+),NY,NY,Senior,Onsite,112000,136000,124000,2025-08-10,True,True,False,False
JOB_04535,Business Intelligence Analyst,Large (1000-5000),NY,NY,Entry,Remote,55000,67000,61000,2025-07-22,True,True,False,True
JOB_04536,Junior Data Analyst,Medium (200-1000),MN,MN,Entry,Remote,58000,70000,64000,2025-08-16,True,True,True,True
JOB_04537,Marketing Data Analyst,Large (1000-5000),CA,CA,Entry,Hybrid,63000,77000,70000,2025-10-10,True,True,False,True
JOB_04538,Data Analyst I,Large (1000-5000),OH,OH,Mid,Remote,79000,97000,88000,2025-09-06,True,False,True,True
JOB_04539,Data Analyst II,Medium (200-1000),VA,VA,Mid,Onsite,81000,99000,90000,2025-08-13,True,True,True,True
JOB_04540,Junior Data Analyst,Startup (<50),NY,NY,Senior,Remote,112000,136000,124000,2025-08-17,False,True,False,True
JOB_04541,Data Analyst II,Medium (200-1000),GA,GA,Mid,Onsite,54000,66000,60000,2025-08-09,True,True,False,True
JOB_04542,Data Analyst II,Medium (200-1000),NY,NY,Mid,Onsite,96000,118000,107000,2025-07-29,True,True,True,True
JOB_04543,Junior Data Analyst,Enterprise (5000+),PA,PA,Senior,Onsite,80000,98000,89000,2025-07-27,False,False,True,True
JOB_04544,Financial Data Analyst,Large (1000-5000),WA,WA,Mid,Hybrid,77000,95000,86000,2025-09-26,True,True,True,True
JOB_04545,Senior Data Analyst,Small (50-200),LA,LA,Senior,Remote,73000,89000,81000,2025-08-24,False,False,False,False
JOB_04546,Marketing Data Analyst,Large (1000-5000),WA,WA,Mid,Remote,78000,96000,87000,2025-07-18,True,True,True,False
JOB_04547,Junior Data Analyst,Large (1000-5000),MI,MI,Entry,Hybrid,32000,40000,36000,2025-08-13,False,False,True,True
JOB_04548,Data Analyst I,Large (1000-5000),NY,NY,Entry,Remote,68000,84000,76000,2025-07-25,True,True,False,True
JOB_04549,Data Analyst II,Large (1000-5000),CA,CA,Entry,Remote,67000,81000,74000,2025-09-06,False,False,True,True
JOB_04550,Business Analyst,Small (50-200),PA,PA,Mid,Remote,70000,86000,78000,2025-07-19,False,True,True,True
JOB_04551,Financial Data Analyst,Startup (<50),MN,MN,Senior,Remote,118000,144000,131000,2025-09-26,True,False,False,False
JOB_04552,Data Analyst I,Large (1000-5000),OH,OH,Senior,Onsite,87000,107000,97000,2025-09-17,True,True,False,True
JOB_04553,Data Analyst I,Medium (200-1000),MA,MA,Mid,Hybrid,67000,81000,74000,2025-07-27,True,True,False,True
JOB_04554,Financial Data Analyst,Small (50-200),NC,NC,Mid,Onsite,70000,86000,78000,2025-09-30,True,True,True,False
JOB_04555,Marketing Data Analyst,Medium (200-1000),IL,IL,Entry,Onsite,45000,55000,50000,2025-08-10,False,False,False,False
JOB_04556,Senior Data Analyst,Medium (200-1000),UT,UT,Mid,Remote,73000,89000,81000,2025-09-12,True,True,True,True
JOB_04557,Data Analyst II,Enterprise (5000+),TX,TX,Senior,Remote,114000,140000,127000,2025-08-02,False,True,True,True
JOB_04558,Data Analyst,Medium (200-1000),CA,CA,Mid,Onsite,90000,110000,100000,2025-10-10,True,False,True,True
JOB_04559,Junior Data Analyst,Medium (200-1000),NY,NY,Mid,Remote,70000,86000,78000,2025-09-09,True,False,False,True
JOB_04560,Junior Data Analyst,Enterprise (5000+),NY,NY,Mid,Remote,73000,89000,81000,2025-07-18,True,False,False,False
JOB_04561,Data Analyst I,Small (50-200),CA,CA,Senior,Hybrid,129000,157000,143000,2025-09-20,True,True,False,False
JOB_04562,Operations Analyst,Enterprise (5000+),VA,VA,Mid,Remote,60000,74000,67000,2025-10-08,True,True,False,True
JOB_04563,Business Analyst,Medium (200-1000),KY,KY,Mid,Onsite,54000,66000,60000,2025-08-30,True,True,True,False
JOB_04564,Marketing Data Analyst,Medium (200-1000),IL,IL,Senior,Remote,99000,121000,110000,2025-09-28,True,False,True,True
JOB_04565,Business Intelligence Analyst,Large (1000-5000),NJ,NJ,Entry,Remote,54000,66000,60000,2025-09-13,False,False,False,True
JOB_04566,Business Analyst,Medium (200-1000),FL,FL,Mid,Onsite,58000,72000,65000,2025-08-02,True,False,True,True
JOB_04567,Data Analyst II,Startup (<50),FL,FL,Mid,Onsite,61000,75000,68000,2025-08-11,False,False,True,False
JOB_04568,Senior Data Analyst,Startup (<50),CA,CA,Mid,Remote,75000,91000,83000,2025-08-30,True,False,False,False
JOB_04569,Junior Data Analyst,Small (50-200),MA,MA,Senior,Hybrid,109000,133000,121000,2025-10-07,True,False,False,True
JOB_04570,Operations Analyst,Medium (200-1000),FL,FL,Mid,Remote,68000,84000,76000,2025-09-08,True,True,True,True
JOB_04571,Data Analyst I,Small (50-200),IL,IL,Entry,Remote,50000,62000,56000,2025-07-16,True,False,False,True
JOB_04572,Operations Analyst,Startup (<50),CA,CA,Senior,Hybrid,118000,144000,131000,2025-07-27,True,False,False,False
JOB_04573,Business Analyst,Large (1000-5000),VA,VA,Entry,Onsite,64000,78000,71000,2025-07-14,True,True,True,True
JOB_04574,Data Analyst,Small (50-200),CA,CA,Mid,Remote,101000,123000,112000,2025-08-17,True,True,True,True
JOB_04575,Financial Data Analyst,Startup (<50),MO,MO,Mid,Onsite,53000,65000,59000,2025-09-28,True,True,True,False
JOB_04576,Business Analyst,Small (50-200),GA,GA,Entry,Remote,52000,64000,58000,2025-07-26,True,False,True,True
JOB_04577,Business Intelligence Analyst,Startup (<50),CO,CO,Entry,Onsite,55000,67000,61000,2025-09-29,True,False,True,True
JOB_04578,Operations Analyst,Large (1000-5000),KY,KY,Entry,Remote,43000,53000,48000,2025-10-07,True,True,False,False
JOB_04579,Operations Analyst,Medium (200-1000),TX,TX,Mid,Remote,69000,85000,77000,2025-09-29,True,False,False,True
JOB_04580,Data Analyst I,Enterprise (5000+),AZ,AZ,Mid,Hybrid,50000,61000,55000,2025-07-24,True,True,False,True
JOB_04581,Business Analyst,Medium (200-1000),TX,TX,Entry,Onsite,53000,65000,59000,2025-09-16,True,False,True,True
JOB_04582,Junior Data Analyst,Medium (200-1000),FL,FL,Mid,Onsite,59000,73000,66000,2025-09-22,True,False,True,True
JOB_04583,Senior Data Analyst,Small (50-200),CA,CA,Mid,Onsite,92000,112000,102000,2025-07-14,True,False,False,True
JOB_04584,Financial Data Analyst,Medium (200-1000),TX,TX,Entry,Remote,54000,66000,60000,2025-08-09,True,True,False,True
JOB_04585,Financial Data Analyst,Medium (200-1000),WI,WI,Mid,Remote,76000,94000,85000,2025-09-30,True,False,False,True
JOB_04586,Data Analyst I,Startup (<50),NY,NY,Mid,Hybrid,106000,130000,118000,2025-07-22,True,True,True,True
JOB_04587,Junior Data Analyst,Enterprise (5000+),WA,WA,Senior,Remote,120000,146000,133000,2025-08-31,True,True,False,True
JOB_04588,Data Analyst I,Medium (200-1000),CA,CA,Entry,Hybrid,61000,75000,68000,2025-09-27,True,True,True,True
JOB_04589,Data Analyst II,Enterprise (5000+),AZ,AZ,Mid,Hybrid,51000,63000,57000,2025-08-17,True,False,True,True
JOB_04590,Marketing Data Analyst,Startup (<50),NY,NY,Mid,Onsite,79000,97000,88000,2025-10-12,True,False,False,True
JOB_04591,Data Analyst II,Small (50-200),CA,CA,Entry,Hybrid,68000,84000,76000,2025-08-13,False,True,False,True
JOB_04592,Junior Data Analyst,Startup (<50),CO,CO,Mid,Hybrid,62000,76000,69000,2025-09-06,False,False,True,True
JOB_04593,Operations Analyst,Enterprise (5000+),TN,TN,Mid,Onsite,52000,64000,58000,2025-09-21,True,True,False,True
JOB_04594,Business Analyst,Medium (200-1000),NH,NH,Mid,Onsite,66000,80000,73000,2025-09-08,False,True,False,True
JOB_04595,Junior Data Analyst,Medium (200-1000),WA,WA,Mid,Hybrid,90000,110000,100000,2025-08-20,True,True,True,False
JOB_04596,Junior Data Analyst,Medium (200-1000),PA,PA,Senior,Onsite,94000,114000,104000,2025-07-24,True,True,True,True
JOB_04597,Data Analyst II,Startup (<50),FL,FL,Mid,Hybrid,66000,80000,73000,2025-09-23,True,False,True,True
JOB_04598,Operations Analyst,Large (1000-5000),MD,MD,Mid,Hybrid,76000,92000,84000,2025-08-20,True,False,True,True
JOB_04599,Data Analyst II,Medium (200-1000),IL,IL,Entry,Onsite,57000,69000,63000,2025-09-25,False,True,False,True
JOB_04600,Marketing Data Analyst,Startup (<50),CA,CA,Senior,Onsite,151000,185000,168000,2025-08-21,False,False,False,True
JOB_04601,Marketing Data Analyst,Medium (200-1000),KY,KY,Mid,Hybrid,61000,75000,68000,2025-08-15,True,True,False,True
JOB_04602,Operations Analyst,Large (1000-5000),CA,CA,Mid,Hybrid,75000,91000,83000,2025-07-17,True,True,True,False
JOB_04603,Junior Data Analyst,Medium (200-1000),OH,OH,Entry,Onsite,39000,47000,43000,2025-10-09,True,True,True,True
JOB_04604,Financial Data Analyst,Enterprise (5000+),OR,OR,Senior,Onsite,100000,122000,111000,2025-09-24,False,False,False,True
JOB_04605,Data Analyst,Small (50-200),TX,TX,Senior,Hybrid,113000,139000,126000,2025-08-07,True,False,True,True
JOB_04606,Business Analyst,Small (50-200),TX,TX,Entry,Remote,64000,78000,71000,2025-10-02,True,True,True,True
JOB_04607,Junior Data Analyst,Enterprise (5000+),NY,NY,Entry,Hybrid,56000,68000,62000,2025-09-02,True,True,False,False
JOB_04608,Marketing Data Analyst,Medium (200-1000),WI,WI,Mid,Hybrid,73000,89000,81000,2025-09-21,False,True,False,True
JOB_04609,Marketing Data Analyst,Medium (200-1000),IL,IL,Entry,Hybrid,68000,84000,76000,2025-10-05,False,True,False,True
JOB_04610,Marketing Data Analyst,Enterprise (5000+),FL,FL,Mid,Hybrid,67000,81000,74000,2025-10-08,True,False,False,True
JOB_04611,Data Analyst I,Medium (200-1000),FL,FL,Senior,Onsite,77000,95000,86000,2025-07-31,True,True,False,False
JOB_04612,Data Analyst,Small (50-200),WI,WI,Entry,Hybrid,49000,59000,54000,2025-07-24,False,False,True,True
JOB_04613,Operations Analyst,Medium (200-1000),IL,IL,Mid,Onsite,72000,88000,80000,2025-09-05,False,True,True,True
JOB_04614,Marketing Data Analyst,Startup (<50),NY,NY,Entry,Onsite,64000,78000,71000,2025-08-22,True,True,False,True
JOB_04615,Operations Analyst,Large (1000-5000),MA,MA,Entry,Hybrid,50000,61000,55000,2025-09-04,True,True,True,True
JOB_04616,Junior Data Analyst,Medium (200-1000),NY,NY,Mid,Remote,85000,103000,94000,2025-08-29,False,True,True,True
JOB_04617,Data Analyst,Medium (200-1000),GA,GA,Entry,Hybrid,56000,68000,62000,2025-09-07,False,False,True,True
JOB_04618,Operations Analyst,Small (50-200),TX,TX,Mid,Onsite,50000,61000,55000,2025-07-26,False,True,True,False
JOB_04619,Data Analyst I,Large (1000-5000),GA,GA,Mid,Remote,58000,70000,64000,2025-07-15,True,True,False,True
JOB_04620,Marketing Data Analyst,Medium (200-1000),VA,VA,Senior,Onsite,135000,165000,150000,2025-08-16,True,False,True,True
JOB_04621,Data Analyst II,Small (50-200),NJ,NJ,Entry,Hybrid,59000,73000,66000,2025-08-04,True,False,True,False
JOB_04622,Business Intelligence Analyst,Medium (200-1000),MI,MI,Mid,Onsite,55000,67000,61000,2025-07-25,False,False,False,False
JOB_04623,Financial Data Analyst,Small (50-200),IL,IL,Entry,Hybrid,49000,59000,54000,2025-07-15,True,True,False,True
JOB_04624,Junior Data Analyst,Medium (200-1000),CA,CA,Mid,Hybrid,91000,111000,101000,2025-07-21,True,True,False,True
JOB_04625,Marketing Data Analyst,Large (1000-5000),CA,CA,Mid,Onsite,81000,99000,90000,2025-09-17,True,False,True,False
JOB_04626,Senior Data Analyst,Small (50-200),VA,VA,Entry,Remote,58000,70000,64000,2025-10-02,False,False,True,True
JOB_04627,Data Analyst,Medium (200-1000),AZ,AZ,Mid,Onsite,62000,76000,69000,2025-08-05,True,True,True,True
JOB_04628,Junior Data Analyst,Small (50-200),NC,NC,Mid,Onsite,50000,62000,56000,2025-08-24,True,True,False,True
JOB_04629,Data Analyst I,Medium (200-1000),AZ,AZ,Mid,Onsite,72000,88000,80000,2025-08-07,True,True,False,True
JOB_04630,Operations Analyst,Small (50-200),NY,NY,Entry,Onsite,79000,97000,88000,2025-09-06,True,True,True,False
JOB_04631,Data Analyst II,Small (50-200),NY,NY,Senior,Onsite,127000,155000,141000,2025-10-01,True,True,False,True
JOB_04632,Operations Analyst,Small (50-200),MD,MD,Mid,Onsite,104000,128000,116000,2025-08-03,False,True,False,True
JOB_04633,Senior Data Analyst,Large (1000-5000),NC,NC,Entry,Remote,52000,64000,58000,2025-08-07,True,True,True,True
JOB_04634,Junior Data Analyst,Large (1000-5000),MD,MD,Mid,Remote,76000,92000,84000,2025-07-23,True,True,False,True
JOB_04635,Data Analyst I,Small (50-200),TN,TN,Mid,Hybrid,67000,81000,74000,2025-10-10,True,True,False,False
JOB_04636,Data Analyst,Large (1000-5000),MA,MA,Mid,Onsite,75000,91000,83000,2025-08-04,False,True,True,True
JOB_04637,Business Intelligence Analyst,Enterprise (5000+),NC,NC,Senior,Onsite,96000,118000,107000,2025-09-09,False,True,True,True
JOB_04638,Data Analyst II,Startup (<50),VA,VA,Entry,Remote,63000,77000,70000,2025-09-04,True,False,False,True
JOB_04639,Marketing Data Analyst,Enterprise (5000+),CA,CA,Mid,Remote,99000,121000,110000,2025-08-09,False,True,False,True
JOB_04640,Business Analyst,Enterprise (5000+),MN,MN,Senior,Onsite,85000,103000,94000,2025-10-05,True,False,True,True
JOB_04641,Junior Data Analyst,Small (50-200),FL,FL,Entry,Onsite,49000,59000,54000,2025-09-09,True,False,False,False
JOB_04642,Operations Analyst,Medium (200-1000),MN,MN,Entry,Hybrid,63000,77000,70000,2025-08-28,False,True,True,True
JOB_04643,Business Analyst,Large (1000-5000),MO,MO,Entry,Onsite,50000,62000,56000,2025-10-06,True,True,True,True
JOB_04644,Business Analyst,Large (1000-5000),GA,GA,Entry,Remote,58000,70000,64000,2025-08-16,True,True,True,True
JOB_04645,Senior Data Analyst,Medium (200-1000),OH,OH,Entry,Onsite,48000,58000,53000,2025-07-31,False,False,False,True
JOB_04646,Data Analyst,Medium (200-1000),TX,TX,Entry,Hybrid,43000,53000,48000,2025-08-15,True,True,False,True
JOB_04647,Junior Data Analyst,Startup (<50),CA,CA,Mid,Remote,96000,118000,107000,2025-09-12,True,True,False,True
JOB_04648,Business Intelligence Analyst,Small (50-200),IL,IL,Entry,Remote,52000,64000,58000,2025-08-01,True,False,False,True
JOB_04649,Operations Analyst,Medium (200-1000),MN,MN,Mid,Remote,67000,81000,74000,2025-07-28,True,False,False,False
JOB_04650,Data Analyst II,Medium (200-1000),GA,GA,Mid,Remote,70000,86000,78000,2025-08-29,False,True,True,False
JOB_04651,Senior Data Analyst,Medium (200-1000),OH,OH,Mid,Remote,80000,98000,89000,2025-09-06,True,False,False,True
JOB_04652,Business Intelligence Analyst,Medium (200-1000),PA,PA,Entry,Onsite,44000,54000,49000,2025-07-18,True,True,False,True
JOB_04653,Data Analyst I,Small (50-200),FL,FL,Senior,Onsite,85000,103000,94000,2025-08-25,False,False,True,True
JOB_04654,Operations Analyst,Small (50-200),OH,OH,Senior,Hybrid,97000,119000,108000,2025-09-11,True,True,True,False
JOB_04655,Business Analyst,Small (50-200),RI,RI,Entry,Remote,54000,66000,60000,2025-09-01,True,False,False,False
JOB_04656,Operations Analyst,Startup (<50),NY,NY,Senior,Hybrid,108000,132000,120000,2025-07-30,False,True,True,True
JOB_04657,Data Analyst II,Large (1000-5000),CA,CA,Entry,Remote,82000,100000,91000,2025-08-27,False,True,True,False
JOB_04658,Financial Data Analyst,Large (1000-5000),NY,NY,Senior,Onsite,129000,157000,143000,2025-09-30,False,True,False,True
JOB_04659,Data Analyst I,Large (1000-5000),WI,WI,Entry,Remote,50000,61000,55000,2025-08-19,True,False,False,True
JOB_04660,Marketing Data Analyst,Small (50-200),FL,FL,Mid,Remote,77000,95000,86000,2025-10-02,True,True,True,True
JOB_04661,Business Analyst,Enterprise (5000+),MA,MA,Entry,Hybrid,56000,68000,62000,2025-10-05,True,True,True,False
JOB_04662,Marketing Data Analyst,Medium (200-1000),CT,CT,Senior,Onsite,123000,151000,137000,2025-09-26,True,True,False,True
JOB_04663,Financial Data Analyst,Enterprise (5000+),NY,NY,Entry,Remote,76000,94000,85000,2025-09-15,True,True,False,False
